AAC_A,AAC_F,AAC_G,AAC_I,AAC_K,AAC_L,AAC_N,AAC_P,AAC_R,AAC_S,AAC_V,AAC_W,GAAC_negativecharge,GAAC_uncharge,DPC_AK,DPC_GK,DPC_KI,DPC_KK,DPC_KL,DPC_LK,DPC_LL,DPC_RR,CKSAAGP_alphaticr.alphaticr.gap0,CKSAAGP_alphaticr.aromatic.gap0,CKSAAGP_alphaticr.aromatic.gap1,CKSAAGP_alphaticr.aromatic.gap2,CKSAAGP_alphaticr.aromatic.gap3,CKSAAGP_alphaticr.aromatic.gap4,CKSAAGP_alphaticr.aromatic.gap5,CKSAAGP_alphaticr.postivecharger.gap0,CKSAAGP_alphaticr.postivecharger.gap1,CKSAAGP_alphaticr.postivecharger.gap2,CKSAAGP_alphaticr.postivecharger.gap3,CKSAAGP_alphaticr.postivecharger.gap4,CKSAAGP_alphaticr.postivecharger.gap5,CKSAAGP_alphaticr.uncharger.gap0,CKSAAGP_alphaticr.uncharger.gap1,CKSAAGP_alphaticr.uncharger.gap2,CKSAAGP_alphaticr.uncharger.gap3,CKSAAGP_alphaticr.uncharger.gap4,CKSAAGP_alphaticr.uncharger.gap5,CKSAAGP_aromatic.alphaticr.gap0,CKSAAGP_aromatic.alphaticr.gap1,CKSAAGP_aromatic.alphaticr.gap2,CKSAAGP_aromatic.alphaticr.gap3,CKSAAGP_aromatic.alphaticr.gap4,CKSAAGP_aromatic.alphaticr.gap5,CKSAAGP_aromatic.postivecharger.gap0,CKSAAGP_aromatic.postivecharger.gap1,CKSAAGP_aromatic.postivecharger.gap2,CKSAAGP_aromatic.postivecharger.gap3,CKSAAGP_aromatic.postivecharger.gap4,CKSAAGP_aromatic.postivecharger.gap5,CKSAAGP_aromatic.uncharger.gap1,CKSAAGP_postivecharger.alphaticr.gap0,CKSAAGP_postivecharger.alphaticr.gap1,CKSAAGP_postivecharger.alphaticr.gap2,CKSAAGP_postivecharger.alphaticr.gap3,CKSAAGP_postivecharger.alphaticr.gap4,CKSAAGP_postivecharger.alphaticr.gap5,CKSAAGP_postivecharger.aromatic.gap0,CKSAAGP_postivecharger.aromatic.gap1,CKSAAGP_postivecharger.aromatic.gap2,CKSAAGP_postivecharger.aromatic.gap3,CKSAAGP_postivecharger.aromatic.gap4,CKSAAGP_postivecharger.aromatic.gap5,CKSAAGP_postivecharger.postivecharger.gap0,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAGP_postivecharger.postivecharger.gap2,CKSAAGP_postivecharger.postivecharger.gap3,CKSAAGP_postivecharger.postivecharger.gap4,CKSAAGP_postivecharger.postivecharger.gap5,CKSAAGP_postivecharger.uncharger.gap0,CKSAAGP_postivecharger.uncharger.gap1,CKSAAGP_postivecharger.uncharger.gap2,CKSAAGP_postivecharger.uncharger.gap3,CKSAAGP_postivecharger.uncharger.gap4,CKSAAGP_uncharger.alphaticr.gap0,CKSAAGP_uncharger.alphaticr.gap1,CKSAAGP_uncharger.alphaticr.gap2,CKSAAGP_uncharger.alphaticr.gap3,CKSAAGP_uncharger.alphaticr.gap4,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_uncharger.postivecharger.gap0,CKSAAGP_uncharger.postivecharger.gap1,CKSAAGP_uncharger.postivecharger.gap2,CKSAAGP_uncharger.postivecharger.gap3,CKSAAGP_uncharger.postivecharger.gap4,CKSAAGP_uncharger.postivecharger.gap5,CKSAAGP_uncharger.uncharger.gap0,CKSAAGP_uncharger.uncharger.gap2,CKSAAGP_uncharger.uncharger.gap3,AliphaticInd,Aromaticity,Charge,ChargeDensity,InstabilityInd,Length,pI
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.2142857142857142,0.0,0.0,0.2727272727272727,0.2,0.0,0.2857142857142857,0.2307692307692307,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2307692307692307,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.2727272727272727,0.2666666666666666,0.2142857142857142,0.0,0.0,0.2727272727272727,0.2,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.25,195.0,0.0,4.99,0.0025781451821234825,57.525000000000006,16.0,13.86328125
0.125,0.0625,0.0,0.0,0.125,0.25,0.0625,0.0,0.0,0.0625,0.125,0.0,0.0,0.3125,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0714285714285714,0.0,0.0833333333333333,0.0909090909090909,0.0,0.1333333333333333,0.2142857142857142,0.0769230769230769,0.0,0.0909090909090909,0.1,0.0666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1,0.0714285714285714,0.0666666666666666,0.1428571428571428,0.0769230769230769,0.0,0.0909090909090909,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.1666666666666666,0.0909090909090909,0.1333333333333333,0.2857142857142857,0.1538461538461538,0.25,0.3636363636363636,0.1,0.0,0.0714285714285714,0.1538461538461538,0.0833333333333333,0.0,0.1,0.1333333333333333,0.0769230769230769,0.0833333333333333,146.25,0.0625,2.989,0.0017397124730807287,-12.43125,16.0,13.0
0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.4545454545454545,0.0909090909090909,0.1,0.1111111111111111,0.0,0.0,0.0,0.1818181818181818,0.2,0.1111111111111111,0.0,0.2857142857142857,0.3333333333333333,0.0,0.1,0.1111111111111111,0.125,0.0,0.0,0.0,0.1,0.1111111111111111,0.0,0.1428571428571428,0.1666666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0909090909090909,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1,0.0,0.125,0.1428571428571428,0.1666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,129.99999999999997,0.08333333333333333,2.989,0.0024590703414232827,-4.983333333333334,12.0,13.0
0.1538461538461538,0.1538461538461538,0.0,0.0,0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.2,0.0,0.25,0.1428571428571428,0.1666666666666666,0.1818181818181818,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0909090909090909,0.2,0.1111111111111111,0.25,0.0,0.0,0.0909090909090909,0.1,0.1111111111111111,0.25,0.2857142857142857,0.0,0.0,0.0909090909090909,0.1,0.0,0.0,0.1428571428571428,0.0833333333333333,0.0909090909090909,0.1,0.2222222222222222,0.25,0.1428571428571428,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6923076923077,0.38461538461538464,4.987,0.0028707941168005066,-11.076923076923078,13.0,13.140625
0.1111111111111111,0.0555555555555555,0.0,0.1666666666666666,0.2222222222222222,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0588235294117647,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0,0.1764705882352941,0.1875,0.1333333333333333,0.0714285714285714,0.2307692307692307,0.0833333333333333,0.0588235294117647,0.0625,0.0,0.0,0.0769230769230769,0.0833333333333333,0.0,0.0,0.0666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0625,0.0,0.0714285714285714,0.0,0.0,0.0,0.1764705882352941,0.1875,0.0666666666666666,0.0714285714285714,0.2307692307692307,0.1666666666666666,0.0,0.0625,0.0666666666666666,0.0,0.0,0.0,0.0588235294117647,0.0625,0.0,0.1428571428571428,0.0769230769230769,0.1666666666666666,0.0,0.0,0.0666666666666666,0.0714285714285714,0.0,0.0588235294117647,0.125,0.0,0.0,0.1538461538461538,0.0833333333333333,0.0588235294117647,0.0,0.1333333333333333,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,157.2222222222222,0.05555555555555555,4.03,0.001913925589612561,-7.283333333333334,18.0,11.15673828125
0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125,0.1428571428571428,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.1666666666666666,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.125,0.1428571428571428,0.1666666666666666,0.0,0.0,0.125,0.1428571428571428,0.3333333333333333,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.1,1.031,0.0009097085579663469,43.449999999999996,10.0,10.025390625
0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.4,0.0,0.375,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3,0.0,0.25,0.2857142857142857,0.0,0.3636363636363636,0.3,0.6666666666666666,0.375,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,8.987,0.004731718360878425,9.166666666666668,12.0,13.87109375
0.217391304347826,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.1304347826086956,0.0,0.0434782608695652,0.0869565217391304,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.2727272727272727,0.0909090909090909,0.0,0.05,0.0526315789473684,0.0555555555555555,0.0,0.1818181818181818,0.1904761904761904,0.15,0.0,0.1111111111111111,0.2352941176470588,0.0454545454545454,0.0952380952380952,0.0,0.1052631578947368,0.0555555555555555,0.1176470588235294,0.0454545454545454,0.0,0.05,0.1052631578947368,0.0555555555555555,0.1176470588235294,0.0454545454545454,0.0476190476190476,0.0,0.0,0.0555555555555555,0.0,0.0,0.1363636363636363,0.1904761904761904,0.2,0.0526315789473684,0.1111111111111111,0.1764705882352941,0.0,0.0476190476190476,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.1578947368421052,0.0555555555555555,0.0,0.0454545454545454,0.0,0.05,0.0,0.0555555555555555,0.0454545454545454,0.0476190476190476,0.05,0.0,0.0555555555555555,0.0588235294117647,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,93.47826086956522,0.08695652173913043,4.03,0.001700579800656601,16.343478260869567,23.0,11.67578125
0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.2857142857142857,0.3333333333333333,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.2857142857142857,0.3333333333333333,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,4.989,0.003944809045623468,2.790000000000001,10.0,13.71484375
0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0769230769230769,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.1818181818181818,0.2,0.3333333333333333,0.1428571428571428,0.1538461538461538,0.0833333333333333,0.0,0.1,0.2222222222222222,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0833333333333333,0.0909090909090909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.1538461538461538,0.0833333333333333,0.0,0.0,0.0,0.0714285714285714,0.1538461538461538,0.1666666666666666,0.1818181818181818,0.1,0.0714285714285714,0.2307692307692307,0.1666666666666666,0.0909090909090909,0.0,0.1111111111111111,0.0,0.0,0.0833333333333333,0.0909090909090909,0.1,0.1111111111111111,0.1428571428571428,0.0,0.0909090909090909,84.66666666666667,0.06666666666666667,4.989,0.002823269764020146,114.95333333333332,15.0,13.71484375
0.0,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.375,0.0,0.0,0.1875,0.0,0.125,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0,0.0,0.1,0.2,0.1428571428571428,0.0,0.25,0.1818181818181818,0.1,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0666666666666666,0.1428571428571428,0.1538461538461538,0.0,0.1818181818181818,0.2,0.0714285714285714,0.0666666666666666,0.2142857142857142,0.0,0.0,0.1818181818181818,0.0,0.2,0.0714285714285714,0.0,0.1666666666666666,0.0909090909090909,0.0,0.1333333333333333,0.2142857142857142,0.3846153846153846,0.25,0.1818181818181818,0.3,0.1333333333333333,0.0,0.1538461538461538,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.1875,8.834,0.003921429364110531,172.575,16.0,12.8037109375
0.0,0.0,0.0,0.0,0.5238095238095238,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.25,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3684210526315789,0.1666666666666666,0.1176470588235294,0.3125,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0588235294117647,0.0,0.0,0.05,0.0526315789473684,0.0,0.0,0.0625,0.0666666666666666,0.0,0.25,0.4210526315789473,0.1666666666666666,0.1176470588235294,0.375,0.3333333333333333,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1052631578947368,0.3333333333333333,0.3529411764705882,0.125,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.14285714285714,0.047619047619047616,11.984,0.004553935483380643,-30.904761904761905,21.0,13.359375
0.0,0.0,0.0,0.4,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3529411764705882,0.1875,0.0,0.0,0.1578947368421052,0.1666666666666666,0.0,0.1875,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3529411764705882,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.1333333333333333,0.2857142857142857,0.1578947368421052,0.1666666666666666,0.0,0.125,0.1333333333333333,0.1578947368421052,0.1666666666666666,0.0,0.1875,0.2,0.0,0.1578947368421052,0.1666666666666666,0.0,0.125,0.1333333333333333,0.0,0.0,0.2941176470588235,0.0,156.0,0.0,6.526,0.002746459609031416,-1.81,20.0,11.39111328125
0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.0,0.1111111111111111,0.125,0.1428571428571428,0.0833333333333333,0.1818181818181818,0.2,0.2222222222222222,0.25,0.2857142857142857,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0909090909090909,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.30769230769232,0.15384615384615385,2.989,0.0020587242659466758,-23.423076923076927,13.0,13.0
0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.3571428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1538461538461538,0.1666666666666666,0.0909090909090909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0833333333333333,0.0909090909090909,0.1,0.2222222222222222,0.1428571428571428,0.0769230769230769,0.0,0.0909090909090909,0.1,0.0,0.0,0.2142857142857142,0.2307692307692307,0.25,0.1818181818181818,0.3,0.2222222222222222,0.0714285714285714,0.0769230769230769,0.0,0.0909090909090909,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.0909090909090909,0.1,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.33333333333331,0.13333333333333333,5.987,0.0033818935666634657,-28.986666666666668,15.0,13.1875
0.0,0.0,0.0625,0.0625,0.125,0.0625,0.0,0.0625,0.375,0.0,0.0,0.1875,0.0,0.125,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0714285714285714,0.0769230769230769,0.0,0.0,0.1,0.2,0.1428571428571428,0.0,0.25,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0666666666666666,0.1428571428571428,0.0769230769230769,0.0,0.1818181818181818,0.2,0.0714285714285714,0.0666666666666666,0.2142857142857142,0.0769230769230769,0.0,0.1818181818181818,0.1,0.2,0.1428571428571428,0.0,0.1666666666666666,0.1818181818181818,0.0,0.2,0.1428571428571428,0.3846153846153846,0.25,0.0909090909090909,0.3,0.0666666666666666,0.0,0.0769230769230769,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0666666666666666,0.0714285714285714,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,48.75,0.1875,8.834,0.003921429364110531,180.9125,16.0,12.8037109375
0.2916666666666667,0.0,0.2083333333333333,0.0833333333333333,0.1666666666666666,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0833333333333333,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0434782608695652,0.0454545454545454,0.0,0.05,0.0526315789473684,0.0,0.0869565217391304,0.1818181818181818,0.1428571428571428,0.15,0.1578947368421052,0.1666666666666666,0.0869565217391304,0.0909090909090909,0.0952380952380952,0.05,0.0,0.0,0.0,0.0454545454545454,0.0476190476190476,0.05,0.0526315789473684,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.1818181818181818,0.0952380952380952,0.15,0.1578947368421052,0.1111111111111111,0.0,0.0,0.0476190476190476,0.0,0.0,0.0555555555555555,0.0,0.0,0.0476190476190476,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0454545454545454,0.0476190476190476,0.05,0.0526315789473684,0.0555555555555555,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.041666666666666664,4.834,0.0021401122739910395,5.716666666666667,24.0,11.1572265625
0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3157894736842105,0.1666666666666666,0.1176470588235294,0.25,0.3333333333333333,0.15,0.1578947368421052,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3157894736842105,0.1666666666666666,0.1176470588235294,0.25,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1052631578947368,0.1111111111111111,0.1764705882352941,0.1875,0.1333333333333333,0.0,0.0,0.1666666666666666,0.1764705882352941,0.0,0.0,0.1052631578947368,0.0,0.0,0.125,0.1333333333333333,0.15,0.0,0.1111111111111111,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,125.7142857142857,0.0,9.524,0.0038774712568804353,48.038095238095224,21.0,11.56787109375
0.0,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.3846153846153846,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0909090909090909,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0833333333333333,0.0909090909090909,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.1,0.2222222222222222,0.125,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.2,0.1111111111111111,0.125,0.2857142857142857,0.0833333333333333,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1,0.0,0.125,0.1428571428571428,0.0,0.1,0.0,60.0,0.38461538461538464,4.989,0.0025751671097117195,57.14615384615385,13.0,13.71484375
0.1,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.125,0.1428571428571428,0.0,0.0,0.0,0.2222222222222222,0.125,0.0,0.3333333333333333,0.2,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1428571428571428,0.1666666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.2,0.0,0.0,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.1666666666666666,0.2,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.25,0.0,0.0,0.0,166.0,0.1,1.987,0.0016320194495322421,8.59,10.0,10.23974609375
0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.2307692307692307,0.1538461538461538,0.0,0.0,0.3076923076923077,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0909090909090909,0.1,0.1111111111111111,0.125,0.1428571428571428,0.0833333333333333,0.0909090909090909,0.1,0.1111111111111111,0.0,0.0,0.0833333333333333,0.0909090909090909,0.0,0.0,0.125,0.1428571428571428,0.0,0.0909090909090909,0.1,0.0,0.125,0.0,0.0833333333333333,0.0,0.1,0.2222222222222222,0.125,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0833333333333333,0.0,0.1,0.1111111111111111,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.125,0.0833333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1818181818181818,0.1,0.0,0.125,0.1428571428571428,0.0,0.1,0.1111111111111111,90.0,0.3076923076923077,3.989,0.002175928956383234,93.3076923076923,13.0,13.7109375
0.217391304347826,0.0,0.0869565217391304,0.0,0.1304347826086956,0.1739130434782608,0.0,0.0,0.0434782608695652,0.0,0.0869565217391304,0.0,0.0869565217391304,0.1304347826086956,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1428571428571428,0.1,0.1052631578947368,0.2777777777777778,0.1764705882352941,0.0454545454545454,0.0952380952380952,0.15,0.1052631578947368,0.0555555555555555,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1428571428571428,0.1,0.0526315789473684,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0476190476190476,0.05,0.0526315789473684,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0555555555555555,0.0909090909090909,0.0476190476190476,0.15,0.0526315789473684,0.1666666666666666,0.1176470588235294,0.0,0.0476190476190476,0.0,0.0526315789473684,0.0,0.0588235294117647,0.0,0.0,0.0,114.78260869565217,0.0,3.031,0.0012828109261124607,-7.052173913043478,23.0,10.94580078125
